forward_num_cluster_growth_0.10,reverse_num_cluster_growth_0.10,forward_rate_cluster_growth_0.10,reverse_rate_cluster_growth_0.10,organism_num_cluster_growth_0.10,organism_rate_cluster_growth_0.10,forward_num_cluster_growth_0.15,reverse_num_cluster_growth_0.15,forward_rate_cluster_growth_0.15,reverse_rate_cluster_growth_0.15,organism_num_cluster_growth_0.15,organism_rate_cluster_growth_0.15,forward_num_cluster_growth_0.20,reverse_num_cluster_growth_0.20,forward_rate_cluster_growth_0.20,reverse_rate_cluster_growth_0.20,organism_num_cluster_growth_0.20,organism_rate_cluster_growth_0.20,forward_num_cluster_growth_0.25,reverse_num_cluster_growth_0.25,forward_rate_cluster_growth_0.25,reverse_rate_cluster_growth_0.25,organism_num_cluster_growth_0.25,organism_rate_cluster_growth_0.25,forward_num_cluster_growth_0.30,reverse_num_cluster_growth_0.30,forward_rate_cluster_growth_0.30,reverse_rate_cluster_growth_0.30,organism_num_cluster_growth_0.30,organism_rate_cluster_growth_0.30,forward_num_cluster_growth_0.35,reverse_num_cluster_growth_0.35,forward_rate_cluster_growth_0.35,reverse_rate_cluster_growth_0.35,organism_num_cluster_growth_0.35,organism_rate_cluster_growth_0.35,forward_num_cluster_growth_0.40,reverse_num_cluster_growth_0.40,forward_rate_cluster_growth_0.40,reverse_rate_cluster_growth_0.40,organism_num_cluster_growth_0.40,organism_rate_cluster_growth_0.40,forward_num_cluster_growth_0.45,reverse_num_cluster_growth_0.45,forward_rate_cluster_growth_0.45,reverse_rate_cluster_growth_0.45,organism_num_cluster_growth_0.45,organism_rate_cluster_growth_0.45,forward_num_cluster_growth_0.50,reverse_num_cluster_growth_0.50,forward_rate_cluster_growth_0.50,reverse_rate_cluster_growth_0.50,organism_num_cluster_growth_0.50,organism_rate_cluster_growth_0.50,forward_num_cluster_growth_0.55,reverse_num_cluster_growth_0.55,forward_rate_cluster_growth_0.55,reverse_rate_cluster_growth_0.55,organism_num_cluster_growth_0.55,organism_rate_cluster_growth_0.55,forward_num_cluster_growth_0.60,reverse_num_cluster_growth_0.60,forward_rate_cluster_growth_0.60,reverse_rate_cluster_growth_0.60,organism_num_cluster_growth_0.60,organism_rate_cluster_growth_0.60
546.2,451.9,6.99273311152074,6.99692320111363,998.1,6.99504072929801,506.7,491.8,6.99337173993871,6.99567180381661,998.5,6.99459319038477,539.05,459.25,6.94596830439882,6.66429809823366,998.3,7.00717663551315,559.8,438.1,7.23331667818054,7.60048711922793,997.9,7.60327864934578,619.3,379.1,7.21157811389223,7.16037096027417,998.4,7.23379733011859,804.65,193.5,6.74083200841525,6.71799982208742,998.15,6.73626879261599,907.75,90.6,6.71696002840882,6.10034671330732,998.35,6.72422522335804,991.35,6.95,6.03580103410608,2.31390026640027,998.3,6.03622602855236,998.15,0.0,4.88535555620269,0.0,998.15,4.88535555620269,864.2,127.05,4.88264997900766,3.54318763409442,991.25,4.86541438937212,510.35,7.6,3.06155116251543,2.07744606973995,517.95,3.06626895787796
547.5,450.9,6.99293084882642,6.9970414718516,998.4,6.99509333852499,507.7,490.5,6.99370022347451,6.99586977899516,998.2,6.9947889731288,540.35,458.15,6.94571818029861,6.6636769929187,998.5,7.00680474993821,559.5,439.0,7.23605452368138,7.58893487216699,998.5,7.60177587034817,617.25,380.9,7.20891933600613,7.14670578742757,998.15,7.23035007070556,804.05,194.25,6.74349606316608,6.72144455231819,998.3,6.73941938996301,907.55,90.4,6.71227967500951,6.09202179628065,997.95,6.72007538815869,991.7,6.5,6.03195725203559,2.28772628168851,998.2,6.03180433975451,997.9,0.0,4.88158608939771,0.0,997.9,4.88158608939771,864.3,126.8,4.87972272897043,3.54273386415897,991.1,4.86240903679192,509.45,7.6,3.06475761480252,2.07744606973995,517.05,3.06948489038735
550.55,447.85,6.99295220849676,6.99696075233746,998.4,6.99509288626641,505.1,493.15,6.99410460779877,6.99586845870165,998.25,6.99499123110302,541.7,456.55,6.94559663331525,6.66472551657994,998.25,7.00725409506889,558.95,439.45,7.23734236641386,7.58198348566328,998.4,7.59880420532672,619.45,378.8,7.20509194476625,7.15159116191261,998.25,7.2296891071911,806.15,191.85,6.75028037262179,6.72063794906631,998.0,6.74367079214885,908.65,89.5,6.71901206124952,6.11501350835803,998.15,6.72873053348744,991.75,6.65,6.02895488118615,2.28572344322344,998.4,6.02854519403837,997.95,0.0,4.89338964220097,0.0,997.95,4.89338964220097,864.35,126.9,4.88102298741496,3.54223039635246,991.25,4.86361993173342,510.25,7.6,3.06544027710077,2.07744606973995,517.85,3.07018524467103
549.15,449.35,6.99288211079936,6.99694643935667,998.5,6.9951421361241,505.45,493.05,6.9935833826996,6.99595834676901,998.5,6.9948923342059,542.3,455.8,6.94552833705588,6.66372116739847,998.1,7.00661352333091,561.45,437.25,7.23947434230652,7.58812921254401,998.7,7.59912668179201,619.8,378.25,7.20798714740622,7.15396428821892,998.05,7.23288220570649,807.3,190.75,6.75504089692374,6.72753108790097,998.05,6.74703128670465,908.25,90.0,6.71665181544226,6.1066368238258,998.25,6.72625349579959,991.75,6.55,6.03019598542976,2.29033800682077,998.3,6.02997906277236,997.8,0.0,4.8818964011487,0.0,997.8,4.8818964011487,863.65,127.0,4.87859137743911,3.54155770040616,990.65,4.86078265945303,510.1,7.6,3.06608610878092,2.07744606973995,517.7,3.07068882884051
549.9,448.6,6.99290033019803,6.99676132538884,998.5,6.99509118246231,505.35,493.05,6.99353057522616,6.9960264777401,998.4,6.99484158436783,541.4,456.75,6.94555228631327,6.66323236308332,998.15,7.00650264538858,561.15,437.25,7.23573843247399,7.59704909771362,998.4,7.60082362137335,619.05,379.1,7.20720971356757,7.15741437212175,998.15,7.23389208005181,806.75,191.3,6.7566673341456,6.72802112150036,998.05,6.74877007985085,908.9,89.4,6.72292136692625,6.09652475962657,998.3,6.73229281788004,991.95,6.25,6.02837259439418,2.32027777777778,998.2,6.02877061533849,998.05,0.0,4.87351524761599,0.0,998.05,4.87351524761599,864.4,127.05,4.87937156159339,3.5419300979099,991.45,4.86159307777626,509.95,7.6,3.06931467820411,2.07744606973995,517.55,3.07391739826371
551.35,446.8,6.99268167302187,6.99662130107336,998.15,6.99494178376261,506.5,491.6,6.99337595781878,6.99603330672187,998.1,6.99474012769077,542.05,455.85,6.94563310653902,6.66414509626387,997.9,7.00716196252751,561.6,436.9,7.23471875707416,7.59953210206927,998.5,7.6011222238554,618.95,379.5,7.20532873853081,7.14790310656589,998.45,7.22555549813164,807.55,191.05,6.76523830864255,6.72897559416221,998.6,6.75708886911302,909.9,88.05,6.72968717909179,6.10859373123286,997.95,6.73759601919871,991.7,6.15,6.02997151551514,2.31686375546237,997.85,6.03009809342664,997.95,0.0,4.87759733898412,0.0,997.95,4.87759733898412,864.7,127.05,4.87739919015735,3.54333934810712,991.75,4.85981155267803,510.0,7.6,3.07005975757573,2.07744606973995,517.6,3.07466247763532
552.35,446.25,6.99303676460224,6.99655438630999,998.6,6.99524364043402,504.75,493.25,6.99323797234238,6.99609861789434,998.0,6.99483761554552,542.95,455.3,6.94565290685363,6.66339955858518,998.25,7.00660218824107,562.5,435.75,7.24433510637872,7.59552957947727,998.25,7.60602222780848,618.65,379.4,7.19266604549721,7.14762109830359,998.05,7.21556649764781,808.45,189.65,6.76179921938704,6.73172266963119,998.1,6.75411061046714,908.8,89.25,6.72427138029328,6.08833233421267,998.05,6.73059540137039,992.05,6.0,6.02471299195228,2.32366140642303,998.05,6.02464457117484,998.6,0.0,4.87441673980117,0.0,998.6,4.87441673980117,864.95,126.85,4.87539768352968,3.54356727981047,991.8,4.85791350124495,510.1,7.6,3.0717474114479,2.07744606973995,517.7,3.07635013150749
551.6,446.4,6.99328628427704,6.99663635358404,998.0,6.99534183119182,506.85,491.55,6.9929258022862,6.99624357058345,998.4,6.99469168386281,542.1,456.2,6.94597465779677,6.66358013244117,998.3,7.00676814058457,564.1,434.15,7.24159944598569,7.59812513236174,998.25,7.60582068179821,618.2,380.3,7.18794403142198,7.16885810886181,998.5,7.2137295872303,808.3,190.05,6.75962107445484,6.73132824831763,998.35,6.75293355175909,909.3,88.7,6.72732951700744,6.09390323518093,998.0,6.73469996429769,992.15,6.15,6.02004290335969,2.33930903866249,998.3,6.02041163971616,998.05,0.0,4.88137307026934,0.0,998.05,4.88137307026934,865.2,126.7,4.87645760411452,3.54566925993165,991.9,4.85918921810628,510.35,7.6,3.07066920423646,2.07744606973995,517.95,3.07524475208833
552.55,445.95,6.99389070789495,6.99637847264029,998.5,6.99549313651756,506.8,491.25,6.99331933111003,6.99612875584304,998.05,6.99488745965223,546.45,451.55,6.94611536584385,6.66426870204619,998.0,7.00720284181284,563.95,434.35,7.24227635387225,7.59493178807927,998.3,7.6046379926156,618.55,379.7,7.19121311730948,7.17169304526757,998.25,7.21535125953547,809.6,188.6,6.75909783505554,6.71950964401853,998.2,6.75190576740241,909.0,89.45,6.71953303137285,6.08897246209671,998.45,6.72940519986147,992.1,6.0,6.02157212316031,2.32799198885406,998.1,6.02185573017991,998.3,0.0,4.87565973963463,0.0,998.3,4.87565973963463,864.9,126.65,4.87468389659295,3.54743233989004,991.55,4.85753165520309,510.4,7.6,3.07409638684275,2.07744606973995,518.0,3.07867193469461
549.6,448.85,6.99396568365278,6.99635464442756,998.45,6.99564384023302,507.1,491.3,6.99299576175464,6.99588600148164,998.4,6.99464042829289,546.9,451.5,6.9459994823512,6.66461692890587,998.4,7.00715244302418,564.6,433.9,7.23533656717992,7.59185696485883,998.5,7.60270576580244,618.1,380.4,7.19393022667317,7.15077385240619,998.5,7.21532494865947,810.05,188.5,6.76434503077495,6.71853080166329,998.55,6.75505851452383,907.95,89.85,6.71685950391512,6.09312171893475,997.8,6.72900137251237,992.25,5.8,6.02246707613001,2.32292642757759,998.05,6.02266046458941,998.3,0.0,4.87202977309055,0.0,998.3,4.87202977309055,864.6,126.45,4.87370589984362,3.54762078126431,991.05,4.85649783426815,509.9,7.6,3.07467615567665,2.07744606973995,517.5,3.07925170352852
548.45,449.7,6.99370873683994,6.99637768136922,998.15,6.99549233451436,505.95,492.15,6.99268176967881,6.99619061953499,998.1,6.99458962638999,546.4,451.7,6.9459909209981,6.66468543066562,998.1,7.00731582954463,563.9,434.2,7.24054121754157,7.58754723671762,998.1,7.60438277093174,616.8,381.35,7.20089549900911,7.17164005304214,998.15,7.2197588672489,810.35,187.7,6.77026778626055,6.72172002826098,998.05,6.76106156912282,909.15,89.4,6.72278475976214,6.09372168174027,998.55,6.73285645364803,992.6,5.9,6.01518202973905,2.28738604203721,998.5,6.01523111161887,997.9,0.0,4.86903426151538,0.0,997.9,4.86903426151538,863.75,126.35,4.87569289853227,3.54639767480937,990.1,4.85847791097081,510.6,7.6,3.07225796655406,2.07744606973995,518.2,3.07683351440592
546.15,452.0,6.99388311023504,6.99635287912177,998.15,6.99554243320269,508.45,489.85,6.99277049706423,6.9959477124183,998.3,6.99453967291138,549.75,448.25,6.94577419354128,6.66447336087794,998.0,7.00676247087867,562.95,435.5,7.23195130863853,7.58045768460881,998.45,7.59800128835396,617.4,380.85,7.20160459410917,7.182729629416,998.25,7.22280897483715,810.85,187.8,6.77578077545752,6.72607037830708,998.65,6.76528216960546,909.85,88.55,6.72369754646581,6.11333468357241,998.4,6.73488282404461,992.35,5.9,6.01949906950856,2.27602753629349,998.25,6.01951769340793,998.2,0.0,4.87425434835863,0.0,998.2,4.87425434835863,864.8,126.25,4.87599485222906,3.54630460122313,991.05,4.85869475419418,510.1,7.6,3.0820379438305,2.07744606973995,517.7,3.08578931585819
545.6,452.85,6.99407661178676,6.9965453660856,998.45,6.99574288596853,507.35,490.8,6.99327926922394,6.99569943046775,998.15,6.99474208516652,550.45,447.9,6.94596213746209,6.66439707785384,998.35,7.00697809480164,564.05,434.2,7.2285202032344,7.57943469130707,998.25,7.59509737087475,618.0,380.3,7.20819000429454,7.21264386423317,998.3,7.2260875605064,810.7,187.3,6.76888153772255,6.7186361805521,998.0,6.75875748028389,909.3,89.3,6.71994672576024,6.10823584670023,998.6,6.73077250597291,992.35,5.95,6.02157663613521,2.23309445385532,998.3,6.02123912715485,998.5,0.0,4.87571485862422,0.0,998.5,4.87571485862422,865.0,126.5,4.87770738441997,3.54552551224513,991.5,4.86020906075048,510.0,7.6,3.08517128636858,2.07744606973995,517.6,3.08892265839626
546.75,451.8,6.99407947327154,6.99637513525046,998.55,6.99564353933092,508.05,490.0,6.99319786714075,6.99568893498113,998.05,6.99479223712691,548.0,449.85,6.94619722189832,6.66489727781148,997.85,7.00767452204866,564.55,433.6,7.23328436587182,7.58842327894735,998.15,7.60123607290129,616.85,381.35,7.20363411274953,7.21258843458134,998.2,7.22464415992042,810.7,187.6,6.76513279781143,6.73830801019534,998.3,6.75898558879521,909.0,89.3,6.71497341638328,6.1045043789583,998.3,6.72537548973376,991.9,6.5,6.01705428651363,2.18271928336552,998.4,6.01615668121071,998.15,0.0,4.86670464239389,0.0,998.15,4.86670464239389,864.95,126.5,4.87426997294077,3.54613690773699,991.45,4.85694036375323,510.4,7.65,3.08069919217805,2.07753472222222,518.05,3.08448231023748
547.45,450.55,6.99388848009939,6.9965273116459,998.0,6.99564183180453,505.45,492.85,6.99278893937438,6.99634935770012,998.3,6.99463952548597,550.0,448.45,6.9464319066966,6.66557594874109,998.45,7.00780434743361,564.05,433.95,7.2351169520086,7.5948928348407,998.0,7.60477393674393,614.8,383.55,7.19769244852733,7.24161309094376,998.35,7.22401062621151,808.65,189.7,6.7696974205967,6.40237215912896,998.35,6.76241776743367,908.9,89.55,6.71686685106423,6.10268285330765,998.45,6.72468748652116,991.2,6.75,6.01985695197678,2.17865515771526,997.95,6.01887676332391,998.2,0.0,4.86404223646781,0.0,998.2,4.86404223646781,864.5,126.3,4.87828169409552,3.54547620263041,990.8,4.86064118460881,510.4,7.65,3.08060286248295,2.07753472222222,518.05,3.08435944349681
547.65,450.95,6.99423821717955,6.99617737526094,998.6,6.99559313822841,504.5,493.55,6.99307538715612,6.99650282583962,998.05,6.99494133089799,550.0,448.25,6.94633509815223,6.66527129484305,998.25,7.00770494792877,562.5,436.15,7.232847809749,7.59604740721667,998.65,7.60236759805898,616.6,381.85,7.19737933254153,7.23616873762527,998.45,7.2208980290212,809.5,188.8,6.76739311430955,6.37913352832442,998.3,6.75696834978869,909.45,88.9,6.71952977167026,6.08390441538724,998.35,6.72628852920916,991.9,6.55,6.02987094474662,2.19426157559798,998.45,6.02917223167051,998.5,0.0,4.85519948670709,0.0,998.5,4.85519948670709,864.65,126.4,4.87991049105963,3.5455160266272,991.05,4.8621021666143,510.35,7.65,3.07942421714879,2.07753472222222,518.0,3.08318079816265
550.5,448.15,6.99374935606616,6.99622696115765,998.65,6.99544469319018,504.85,493.4,6.99336499566661,6.99615152976498,998.25,6.99509047874776,549.85,448.4,6.94657290591058,6.66582560872631,998.25,7.00810479667592,563.35,435.1,7.22895273661352,7.59064695764869,998.45,7.59900431493618,616.6,381.65,7.19759822342691,7.23977781345683,998.25,7.21917375430094,809.6,188.5,6.7732482171369,6.381297225789,998.1,6.76290790585574,910.05,88.4,6.73140577333895,6.10660329424089,998.45,6.73798661898905,992.2,6.2,6.03003196916422,2.19583333333333,998.4,6.02929639775192,998.05,0.0,4.86090615324887,0.0,998.05,4.86090615324887,864.5,126.6,4.87909610095073,3.54588310936089,991.1,4.86145009847338,510.4,7.7,3.077506636921,2.07772240990991,518.1,3.08146523813688
549.35,448.85,6.99407089246867,6.99618339097975,998.2,6.99559378947875,504.85,493.35,6.99324290548813,6.99633682563306,998.2,6.99504092848795,549.3,448.85,6.94657948076393,6.66552040620293,998.15,7.00764228274649,564.65,433.5,7.23121665596577,7.58379322199414,998.15,7.59912072931761,615.95,382.5,7.19436744430596,7.22308048941023,998.45,7.21366701488414,808.75,189.3,6.77227617072858,6.3844362304062,998.05,6.76592023074571,911.2,87.2,6.73336828194225,6.10778583481436,998.4,6.73949765564665,991.7,6.15,6.0310494636071,2.20148709539807,997.85,6.03030899280725,998.0,0.0,4.86615668176403,0.0,998.0,4.86615668176403,863.7,126.3,4.88186745500797,3.54581584661288,990.0,4.86407883273497,509.95,7.7,3.0793217483902,2.07772240990991,517.65,3.08328034960608
550.55,447.55,6.99426339821485,6.99562620122364,998.1,6.9954431379257,505.1,493.3,6.9936367154535,6.99639578875353,998.4,6.99529017210646,546.7,451.45,6.94671492625924,6.66642245687577,998.15,7.00840454270276,562.45,435.8,7.23484627423626,7.59960341945604,998.25,7.60436135231518,618.55,379.8,7.19312851491157,7.24320038222523,998.35,7.21818274421419,808.8,189.6,6.76682626661314,6.39914129837649,998.4,6.76431591907524,911.75,86.5,6.73544765607265,6.11869142971688,998.25,6.74314613497722,992.45,5.85,6.02877758806841,2.21982522594365,998.3,6.02828996087554,998.45,0.0,4.86798122077192,0.0,998.45,4.86798122077192,864.6,126.15,4.88287603689021,3.54493019157678,990.75,4.86513589713423,510.3,7.7,3.07960110114879,2.07772240990991,518.0,3.08355970236467
550.9,447.45,6.9945338351373,6.99597024779788,998.35,6.99579283601968,506.25,491.85,6.99385442855978,6.99646219032983,998.1,6.99538997493221,548.35,449.7,6.9464885333288,6.66640602556823,998.05,7.00816692348203,563.25,435.2,7.2339000302969,7.59795643793986,998.45,7.60502616684338,615.95,382.45,7.19412052682783,7.2264001595949,998.4,7.21662300427233,808.25,190.1,6.76577334396105,6.38427294555504,998.35,6.76228171979353,910.95,87.3,6.73466880692886,6.12049065773774,998.25,6.74146425336217,992.15,6.0,6.03093915055881,2.22051625813944,998.15,6.03022527985318,998.05,0.0,4.87046529292265,0.0,998.05,4.87046529292265,865.1,126.1,4.88222659771413,3.54458256066766,991.2,4.86438525471666,510.1,7.7,3.07621539720085,2.07772240990991,517.8,3.08017399841673
550.2,447.6,6.99505486800578,6.99583869145509,997.8,6.99604027462949,505.5,492.95,6.99361846545561,6.99665014881315,998.45,6.99534117944575,549.05,449.4,6.94683904180095,6.66639850950004,998.45,7.00795339196218,563.3,435.1,7.23105453925003,7.59660347255975,998.4,7.6035014304882,616.75,381.45,7.19533535227757,7.2094119911809,998.2,7.21592423936359,809.25,189.0,6.76642599034387,6.40051176780054,998.25,6.76537902057504,912.7,85.8,6.73111000888202,6.11387898589853,998.5,6.73759292270985,992.15,6.15,6.02699244459662,2.24542802462405,998.3,6.02634248631189,998.05,0.0,4.86382548394819,0.0,998.05,4.86382548394819,865.35,125.95,4.88446304213003,3.54314286249402,991.3,4.86606981107268,510.45,7.7,3.073967954232,2.07772240990991,518.15,3.07792655544788
549.25,448.9,6.9951650708258,6.9957613000364,998.15,6.99604153009881,504.65,493.4,6.99437177620915,6.99686252812979,998.05,6.99584434103352,548.2,450.3,6.94654221055276,6.66696015021298,998.5,7.00796979344073,561.85,436.4,7.23140187910453,7.6038217736208,998.25,7.60576499607833,618.2,380.15,7.19662189426451,7.20230314314542,998.35,7.21640111386937,810.0,188.15,6.77206775777285,6.41541410430376,998.15,6.77161820650309,911.45,87.2,6.74200000767918,6.09933162904071,998.65,6.74635717504951,992.3,6.0,6.02207007279,2.25889840523461,998.3,6.02133435875258,997.75,0.0,4.85978562933334,0.0,997.75,4.85978562933334,865.85,125.7,4.88437805397593,3.53982711071479,991.55,4.8652199980352,510.05,7.7,3.07622270126193,2.07772240990991,517.75,3.08015585660134
549.25,448.9,6.99570191195191,6.99563060801105,998.15,6.9962940391281,502.05,495.9,6.9943455349115,6.99719110920362,997.95,6.99604288355375,551.05,447.65,6.9467463199825,6.66719846382667,998.7,7.00845549958776,562.9,435.3,7.23094954719349,7.59754231205183,998.2,7.60478832137793,617.7,380.55,7.19686381329133,7.20220806330549,998.25,7.21656103025898,810.8,187.75,6.77317808955343,6.41227537410311,998.55,6.77213507182799,912.05,85.85,6.72731669132953,6.09815826604071,997.9,6.733653359813,992.35,5.8,6.02732183513742,2.26515079365079,998.15,6.02677719322086,998.35,0.0,4.85653743277411,0.0,998.35,4.85653743277411,865.55,125.5,4.88586246624495,3.53988957474948,991.05,4.86662056291692,509.95,7.7,3.07804026641124,2.07772240990991,517.65,3.08197342175065
549.8,448.35,6.99539673109742,6.99622982070638,998.15,6.99634363822741,502.45,495.6,6.99466338697058,6.99695755305868,998.05,6.9961933376262,550.75,447.4,6.94697689766859,6.66770300793095,998.15,7.0088844619962,560.9,437.5,7.23576543659117,7.60193057342978,998.4,7.60772317106787,619.25,379.1,7.19480491450988,7.20240675496769,998.35,7.2146268793683,810.45,187.7,6.77010706528515,6.41265888840042,998.15,6.76807399043717,913.05,85.4,6.73328584239704,6.1061641949687,998.45,6.73988493672536,992.55,5.9,6.01231568019291,2.28954187841144,998.45,6.01232724020773,998.3,0.0,4.85010774053613,0.0,998.3,4.85010774053613,864.6,125.8,4.88465875859602,3.54169573278205,990.4,4.86559816451323,510.5,7.7,3.07907097550396,2.07772240990991,518.2,3.08300413084337
548.4,449.85,6.99563221803761,6.9962287855275,998.25,6.99654428877474,504.1,494.2,6.99500413232579,6.99660786789981,998.3,6.99624398857504,550.85,446.95,6.94686505655746,6.66777164564361,997.8,7.00881743235407,559.65,438.75,7.2378884380269,7.60135648121754,998.4,7.60713326522516,619.5,378.65,7.1943571538381,7.19304969041063,998.15,7.21478414870469,809.65,188.45,6.76868658615125,6.40788561117177,998.1,6.76706626917463,911.9,86.5,6.73956112340319,6.06727227023075,998.4,6.74118615500838,992.45,5.9,6.01577907028925,2.31162173202614,998.35,6.016103878173,998.2,0.0,4.85584651520743,0.0,998.2,4.85584651520743,864.6,125.65,4.88233998889609,3.54180439637084,990.25,4.86312552999073,510.6,7.7,3.08007892696595,2.07772240990991,518.3,3.08401208230536
549.3,448.9,6.9952896109134,6.99617708007063,998.2,6.99634499228688,502.7,495.5,6.99493543103572,6.99657294384609,998.2,6.99624343631757,551.8,446.35,6.94726474029403,6.66859374967579,998.15,7.00924499289563,560.5,437.75,7.23515403098441,7.60355125947499,998.25,7.60594876339139,617.5,381.0,7.19399560553859,7.19162796912512,998.5,7.21329525921955,810.75,187.55,6.77058705734846,6.388641951638,998.3,6.76489740952503,911.75,86.3,6.72737215129543,6.06025349060946,998.05,6.7278794224785,992.4,5.75,6.01189275856405,2.31753034547152,998.15,6.01252236379694,998.2,0.0,4.86440832994528,0.0,998.2,4.86440832994528,865.5,125.65,4.88324922311129,3.54274177229271,991.15,4.86416834957458,510.15,7.75,3.08130755465795,2.07780744392352,517.9,3.0852709910051
548.95,449.35,6.99497310354405,6.99638172941809,998.3,6.99624318586762,504.25,494.0,6.99506348182097,6.99693719540418,998.25,6.99644504223663,552.7,445.8,6.94785631037112,6.66891260208308,998.5,7.00973536329921,559.0,439.05,7.23333477044212,7.60829896896192,998.05,7.60774620179905,618.25,380.05,7.19208973902084,7.17488828136395,998.3,7.21150201000694,810.35,187.8,6.76752442711277,6.38053871229159,998.15,6.75824780604557,914.35,83.85,6.7274071791253,6.0278229833913,998.2,6.72508056390312,992.2,6.0,6.0217038688799,2.29728692201518,998.2,6.02184014385257,997.75,0.0,4.87052187587964,0.0,997.75,4.87052187587964,866.2,125.55,4.88175344319891,3.53911688804333,991.75,4.86178891423733,510.2,7.75,3.08273130215111,2.07780744392352,517.95,3.08669473849827
547.7,450.65,6.99476070362352,6.99670262757959,998.35,6.99624484163401,503.0,495.35,6.99472294401976,6.99713914377502,998.35,6.99634413973091,552.45,445.8,6.94825230966205,6.66954178258812,998.25,7.01031963465386,558.35,440.1,7.23234356204331,7.61797811395403,998.45,7.60982106280406,619.4,378.9,7.19107182580725,7.1668642823363,998.3,7.20960104770036,811.65,186.85,6.76944768913168,6.4156473249515,998.5,6.76330995323981,912.95,85.45,6.72465546694025,6.04929422769916,998.4,6.72323227634241,992.65,5.95,6.0244598909945,2.25469939543215,998.6,6.02394089762955,998.15,0.0,4.85995185120229,0.0,998.15,4.85995185120229,866.25,125.4,4.88337686477089,3.538154426086,991.65,4.8631888630653,510.15,7.75,3.08242537958629,2.07780744392352,517.9,3.08639755132951
547.25,450.9,6.99498858309557,6.99662858622434,998.15,6.99639433751211,501.9,496.2,6.99498571696466,6.99753722395183,998.1,6.99669438917695,553.25,445.0,6.94835467723641,6.67045236739068,998.25,7.01086015875595,559.4,439.0,7.23823295912368,7.61916434631751,998.4,7.61271151933908,619.7,378.45,7.1865721181351,7.15720352070438,998.15,7.20620105601166,813.85,184.4,6.76299334769237,6.42652450152553,998.25,6.75934884329455,912.65,85.75,6.72728756704404,6.04692211509894,998.4,6.72595469608055,992.45,5.8,6.02048352948234,2.23873010216203,998.25,6.01987057572647,997.8,0.0,4.85718840747933,0.0,997.8,4.85718840747933,865.8,124.85,4.88031295496583,3.53872465159339,990.65,4.86011174567461,510.3,7.7,3.08322882334417,2.07761975623583,518.0,3.08697375833911
547.2,450.75,6.99480828160906,6.9971943536266,997.95,6.99644328183938,503.05,495.1,6.99468939799518,6.99757160647572,998.15,6.9965952412293,553.85,444.45,6.94819782847662,6.67026917962933,998.3,7.01063771966691,558.55,440.1,7.24224708029994,7.62576649041992,998.65,7.61397930997129,620.25,378.05,7.18510780810275,7.15126429568231,998.3,7.20462578376237,813.95,184.2,6.76211389429738,6.42164323254143,998.15,6.75827657058087,912.55,85.65,6.72798206340977,6.05322562307933,998.2,6.72694482059219,992.55,5.65,6.01422271342859,2.23476487205052,998.2,6.01366241134727,997.9,0.0,4.87295863849152,0.0,997.9,4.87295863849152,865.7,125.1,4.87882718530146,3.53968978025273,990.8,4.85865125008448,510.35,7.7,3.08771114285432,2.07761975623583,518.05,3.09145607784926
544.15,453.9,6.99455429032464,6.99744481619648,998.05,6.99639333692319,503.55,494.95,6.99478286979768,6.99750933652608,998.5,6.99659504143271,554.6,443.85,6.94846933571456,6.67123652994343,998.45,7.01126065824861,555.9,442.45,7.2401981992612,7.62630548681383,998.35,7.61129411934854,620.65,377.3,7.18632023825352,7.14279907370053,997.95,7.20528088759672,813.9,184.3,6.76847948707822,6.41681302244521,998.2,6.76245597787624,913.75,84.55,6.72615434005673,6.06434315502523,998.3,6.72338342783963,992.6,5.45,6.01642182878346,2.19598389355742,998.05,6.01540022820915,998.5,0.0,4.87358551303208,0.0,998.5,4.87358551303208,865.25,125.25,4.87649102707046,3.54093771077209,990.5,4.85644340271777,510.65,7.75,3.08651658435617,2.07780744392352,518.4,3.09046353955312
543.1,455.45,6.99453446804914,6.99719598926862,998.55,6.99629579479279,502.6,495.6,6.99528728540246,6.9974555450508,998.2,6.9967442387262,558.15,440.1,6.94853879378802,6.67153413035866,998.25,7.01143801956782,555.9,442.45,7.23638929664988,7.61947257159762,998.35,7.61092066090368,621.0,377.4,7.1903438090115,7.15050664103989,998.4,7.20785239146963,814.45,183.6,6.76759823000366,6.41346394388498,998.05,6.76230191680143,914.5,83.5,6.72682415885794,6.07139698614921,998.0,6.72487959856508,992.25,5.7,6.01394751060343,2.18813492063492,997.95,6.01319753344403,998.1,0.0,4.87645640836767,0.0,998.1,4.87645640836767,864.5,125.2,4.87658937330878,3.54125966074222,989.7,4.85653280442543,510.5,7.75,3.08442344457615,2.07780744392352,518.25,3.08837039977311
